User_ID,Age,Gender,City,Subscription_Type,Monthly_Fee,Watch_Hours,Movies_Watched,Series_Watched,Favorite_Genre,Rating_Given,Device,Membership_Years,Cancelled
10578,44,Female,Kolkata,Basic,199,76.1,23,7,Documentary,3.8,Tablet,6.5,No
10579,46,Male,Pune,Premium,799,141.9,37,13,Drama,5.0,Smart TV,2.4,No
10580,35,Male,Hyderabad,Basic,199,43.9,16,0,Drama,3.4,Tablet,2.4,No
10581,39,Male,Surat,Standard,499,50.5,11,3,Crime,4.4,Mobile,9.5,No
10582,37,Male,Chennai,Standard,499,88.4,29,5,Thriller,4.5,Laptop,5.8,Yes
10583,40,Female,Kolkata,Premium,799,86.8,31,7,Documentary,4.4,Laptop,3.2,Yes
10584,27,Male,Pune,Standard,499,67.5,16,8,Crime,3.7,Laptop,3.8,No
10585,23,Male,Jaipur,Premium,799,80.6,16,6,Romance,4.6,Smart TV,9.5,No
10586,36,Male,Hyderabad,Premium,799,89.1,22,9,Crime,4.0,Tablet,5.5,No
10587,18,Male,Pune,Basic,199,75.1,18,6,Thriller,4.2,Mobile,2.1,No
10588,41,Male,Jaipur,Premium,799,87.4,20,8,Sci-Fi,4.5,Smart TV,5.5,No
10589,29,Female,Chennai,Premium,799,124.5,31,11,Comedy,4.8,Smart TV,8.6,No
10590,46,Female,Chennai,Premium,799,160.5,43,19,Thriller,5.0,Mobile,2.5,No
10591,56,Female,Ahmedabad,Premium,799,151.0,35,16,Sci-Fi,4.5,Laptop,5.8,No
10592,28,Male,Mumbai,Premium,799,62.0,18,3,Thriller,4.4,Mobile,5.4,No
10593,39,Male,Pune,Standard,499,58.0,21,4,Sci-Fi,3.6,Laptop,1.0,No
10594,53,Male,Bengaluru,Standard,499,28.5,12,2,Romance,3.8,Tablet,4.5,Yes
10595,39,Female,Surat,Premium,799,115.1,25,15,Drama,4.7,Laptop,9.3,No
10596,64,Male,Mumbai,Basic,199,37.3,9,3,Romance,4.4,Smart TV,2.3,Yes
10597,37,Female,Jaipur,Basic,199,43.4,8,6,Action,4.9,Laptop,9.2,No
10598,62,Male,Hyderabad,Basic,199,52.1,7,6,Action,3.9,Laptop,9.4,No
10599,23,Female,Ahmedabad,Standard,499,104.1,34,9,Drama,4.2,Mobile,4.5,No
10600,48,Male,Delhi,Premium,799,133.3,30,16,Action,5.0,Laptop,7.1,No
10601,60,Male,Hyderabad,Basic,199,94.7,19,12,Comedy,4.1,Tablet,2.9,No
10602,35,Female,Pune,Basic,199,67.5,15,8,Action,4.3,Tablet,9.0,Yes
10603,18,Male,Delhi,Basic,199,62.7,28,6,Thriller,4.0,Tablet,1.9,No
10604,41,Female,Pune,Standard,499,68.5,16,9,Thriller,4.0,Smart TV,9.4,No
10605,52,Male,Bengaluru,Basic,199,23.3,9,6,Action,3.9,Laptop,5.8,Yes
10606,59,Female,Surat,Basic,199,70.8,11,8,Crime,4.4,Laptop,2.5,No
10607,26,Female,Delhi,Standard,499,108.0,24,13,Romance,4.8,Mobile,3.3,No
10608,35,Female,Surat,Standard,499,57.5,10,5,Comedy,3.2,Smart TV,2.7,No
10609,36,Female,Bengaluru,Basic,199,47.4,7,6,Thriller,3.7,Mobile,2.7,Yes
10610,30,Male,Delhi,Standard,499,108.2,27,8,Thriller,4.5,Smart TV,5.0,No
10611,59,Male,Jaipur,Basic,199,58.2,11,7,Sci-Fi,4.2,Smart TV,8.0,No
10612,42,Male,Jaipur,Premium,799,71.7,14,6,Romance,4.1,Smart TV,5.8,Yes
10613,46,Female,Pune,Premium,799,98.3,24,8,Sci-Fi,4.5,Mobile,6.2,No
10614,57,Female,Surat,Premium,799,97.7,22,7,Thriller,4.6,Mobile,8.8,No
10615,37,Female,Chennai,Basic,199,28.9,8,7,Action,4.2,Laptop,4.5,Yes
10616,33,Male,Mumbai,Premium,799,125.0,37,10,Sci-Fi,4.1,Smart TV,8.3,No
10617,48,Male,Jaipur,Premium,799,108.9,25,14,Drama,5.0,Tablet,1.4,No
10618,42,Male,Jaipur,Basic,199,71.4,14,4,Romance,4.2,Smart TV,1.0,No
10619,25,Female,Delhi,Premium,799,95.2,27,7,Thriller,4.5,Smart TV,1.1,No
10620,31,Female,Surat,Standard,499,70.0,12,4,Documentary,3.3,Tablet,6.4,No
10621,28,Female,Chennai,Basic,199,67.4,24,10,Drama,4.2,Tablet,1.5,No
10622,52,Male,Bengaluru,Premium,799,63.2,17,6,Crime,3.6,Laptop,4.2,No
10623,18,Male,Surat,Basic,199,46.3,2,8,Documentary,3.9,Tablet,2.2,Yes
10624,35,Female,Delhi,Standard,499,65.7,10,0,Action,4.5,Laptop,1.9,No
10625,25,Male,Ahmedabad,Basic,199,53.7,12,9,Comedy,4.0,Tablet,5.5,No
10626,28,Female,Ahmedabad,Basic,199,63.8,12,1,Thriller,3.9,Smart TV,8.6,No
10627,21,Male,Jaipur,Basic,199,65.6,22,6,Sci-Fi,4.2,Tablet,5.5,No
10628,30,Male,Surat,Basic,199,63.8,18,3,Sci-Fi,4.2,Mobile,6.7,Yes
10629,50,Male,Kolkata,Basic,199,34.0,13,3,Romance,3.8,Laptop,6.1,Yes
10630,60,Male,Ahmedabad,Basic,199,46.6,19,5,Romance,3.1,Mobile,4.7,No
10631,59,Female,Hyderabad,Premium,799,172.2,39,16,Romance,5.0,Tablet,9.1,No
10632,39,Female,Mumbai,Premium,799,94.9,21,7,Crime,4.3,Mobile,4.1,No
10633,32,Male,Hyderabad,Premium,799,105.5,30,8,Comedy,4.5,Laptop,4.6,Yes
10634,44,Male,Mumbai,Basic,199,45.8,15,6,Thriller,4.2,Smart TV,4.8,No
10635,26,Female,Jaipur,Standard,499,40.4,4,4,Documentary,3.6,Laptop,8.4,No
10636,55,Female,Mumbai,Basic,199,72.4,18,6,Drama,4.0,Smart TV,2.8,No
10637,58,Female,Pune,Premium,799,96.3,32,11,Sci-Fi,5.0,Laptop,1.2,Yes
10638,29,Male,Jaipur,Standard,499,110.6,26,14,Comedy,3.7,Tablet,3.0,No
10639,58,Male,Ahmedabad,Basic,199,70.6,21,6,Documentary,3.8,Mobile,8.1,No
10640,31,Male,Kolkata,Standard,499,85.2,19,8,Documentary,4.6,Smart TV,2.8,No
10641,31,Male,Bengaluru,Basic,199,22.1,2,1,Drama,3.7,Mobile,9.3,Yes
10642,32,Male,Delhi,Basic,199,88.0,27,7,Sci-Fi,4.9,Smart TV,5.8,No
10643,61,Female,Bengaluru,Basic,199,73.7,26,7,Romance,4.4,Mobile,3.4,No
10644,58,Female,Surat,Basic,199,58.2,13,2,Crime,4.4,Mobile,0.6,Yes
10645,21,Male,Jaipur,Basic,199,58.4,15,5,Documentary,3.5,Laptop,4.4,No
10646,50,Female,Hyderabad,Standard,499,86.8,19,9,Action,4.9,Mobile,5.2,Yes
10647,59,Male,Jaipur,Basic,199,48.3,12,2,Thriller,4.2,Mobile,4.9,No
10648,52,Male,Kolkata,Premium,799,145.8,40,19,Crime,4.6,Laptop,6.7,Yes
10649,32,Female,Ahmedabad,Standard,499,74.4,16,5,Comedy,3.9,Laptop,6.7,No
10650,26,Female,Bengaluru,Standard,499,99.0,16,13,Crime,4.0,Smart TV,7.4,No
10651,36,Female,Surat,Standard,499,58.1,10,5,Thriller,4.4,Tablet,5.1,No
10652,20,Male,Delhi,Standard,499,23.7,1,2,Action,2.9,Mobile,3.6,No
10653,21,Male,Bengaluru,Standard,499,109.5,37,8,Comedy,4.6,Smart TV,5.1,No
10654,47,Male,Chennai,Premium,799,115.5,31,9,Documentary,4.7,Smart TV,1.8,No
10655,22,Male,Mumbai,Standard,499,95.9,23,10,Sci-Fi,4.7,Smart TV,9.1,No
10656,27,Male,Jaipur,Premium,799,108.0,23,10,Comedy,4.6,Laptop,9.0,No
10657,44,Male,Surat,Premium,799,96.8,33,6,Action,4.6,Tablet,8.3,Yes
10658,64,Female,Bengaluru,Basic,199,74.6,17,4,Thriller,4.9,Mobile,9.3,No
10659,64,Female,Bengaluru,Basic,199,61.3,10,5,Drama,3.6,Tablet,0.5,No
10660,45,Male,Bengaluru,Basic,199,54.2,10,4,Documentary,4.1,Mobile,4.6,No
10661,42,Male,Jaipur,Standard,499,35.8,10,4,Action,4.2,Tablet,9.5,Yes
10662,29,Female,Pune,Standard,499,87.3,25,5,Drama,4.7,Smart TV,3.8,No
10663,37,Female,Kolkata,Standard,499,17.8,1,4,Thriller,3.5,Tablet,1.9,Yes
10664,32,Female,Ahmedabad,Basic,199,35.4,18,3,Comedy,3.2,Laptop,9.5,No
10665,63,Male,Surat,Basic,199,34.3,11,4,Crime,3.7,Smart TV,5.9,No
10666,52,Male,Hyderabad,Premium,799,120.9,24,10,Romance,4.0,Mobile,8.4,No
10667,53,Male,Surat,Standard,499,75.7,21,13,Action,4.2,Mobile,0.9,No
10668,57,Female,Bengaluru,Standard,499,55.1,17,3,Thriller,4.7,Mobile,3.1,No
10669,20,Female,Pune,Standard,499,107.6,34,8,Thriller,4.7,Smart TV,1.4,Yes
10670,48,Male,Mumbai,Standard,499,80.5,30,8,Romance,4.8,Tablet,7.9,No
10671,60,Male,Jaipur,Standard,499,114.6,38,10,Drama,4.7,Mobile,7.5,Yes
10672,34,Male,Surat,Standard,499,32.4,15,4,Sci-Fi,3.4,Smart TV,4.0,No
10673,49,Female,Kolkata,Basic,199,11.4,3,0,Documentary,3.9,Mobile,7.0,Yes
10674,59,Female,Chennai,Basic,199,31.1,9,6,Drama,3.9,Mobile,5.8,Yes
10675,50,Female,Surat,Standard,499,65.8,13,6,Drama,4.2,Tablet,0.7,No
10676,43,Male,Surat,Standard,499,94.3,25,10,Comedy,4.3,Laptop,7.7,No
10677,31,Female,Mumbai,Standard,499,43.0,19,4,Thriller,3.3,Laptop,2.6,No
10678,30,Female,Surat,Premium,799,155.7,46,15,Crime,5.0,Laptop,3.7,No
10679,22,Female,Ahmedabad,Standard,499,80.7,19,6,Thriller,4.6,Tablet,1.3,No
10680,50,Male,Mumbai,Premium,799,132.9,37,11,Sci-Fi,4.6,Mobile,2.1,No
10681,21,Male,Hyderabad,Standard,499,111.3,28,11,Crime,4.2,Laptop,1.7,No
10682,18,Female,Jaipur,Standard,499,66.0,13,2,Comedy,4.1,Tablet,5.2,No
10683,41,Male,Delhi,Basic,199,107.8,28,13,Documentary,3.9,Tablet,7.4,No
10684,37,Female,Surat,Basic,199,44.2,9,5,Thriller,4.3,Mobile,5.3,No
10685,37,Male,Chennai,Basic,199,56.5,16,2,Comedy,4.0,Laptop,4.5,No
10686,39,Female,Surat,Basic,199,41.1,20,1,Crime,3.8,Tablet,6.5,No
10687,55,Female,Hyderabad,Basic,199,21.1,11,0,Drama,3.3,Smart TV,3.3,No
10688,60,Female,Pune,Premium,799,164.2,45,13,Action,5.0,Tablet,3.3,No
10689,50,Male,Hyderabad,Basic,199,68.9,23,2,Action,4.1,Smart TV,7.2,No
10690,36,Female,Delhi,Basic,199,52.2,13,6,Thriller,3.7,Smart TV,4.1,No
10691,60,Male,Jaipur,Premium,799,154.6,32,12,Crime,5.0,Laptop,2.3,No
10692,20,Male,Mumbai,Standard,499,82.8,18,9,Action,3.9,Laptop,1.0,Yes
10693,51,Female,Ahmedabad,Standard,499,76.3,23,7,Thriller,4.9,Laptop,9.1,No
10694,34,Male,Hyderabad,Premium,799,124.9,25,10,Sci-Fi,4.5,Mobile,9.0,No
10695,30,Male,Jaipur,Basic,199,35.7,9,5,Comedy,4.2,Laptop,1.9,No
10696,19,Female,Bengaluru,Basic,199,75.9,21,4,Documentary,3.9,Mobile,5.3,No
10697,46,Male,Mumbai,Standard,499,104.9,27,15,Documentary,4.8,Tablet,5.5,No
10698,55,Female,Mumbai,Premium,799,189.6,50,19,Thriller,5.0,Laptop,5.1,No
10699,31,Male,Chennai,Standard,499,54.7,14,7,Romance,3.6,Tablet,4.9,Yes
10700,31,Male,Hyderabad,Basic,199,51.1,10,7,Drama,4.1,Tablet,7.7,Yes
10701,18,Female,Hyderabad,Basic,199,58.8,10,4,Crime,4.2,Mobile,1.9,No
10702,28,Female,Jaipur,Premium,799,116.7,26,14,Drama,4.6,Laptop,7.2,No
10703,54,Female,Surat,Basic,199,64.1,17,5,Documentary,4.2,Tablet,2.5,No
10704,45,Female,Mumbai,Premium,799,91.8,12,8,Drama,4.0,Mobile,0.9,No
10705,24,Male,Delhi,Standard,499,82.6,22,9,Crime,4.4,Laptop,5.8,No
10706,52,Male,Surat,Basic,199,56.0,11,3,Comedy,4.4,Mobile,5.3,No
10707,38,Male,Ahmedabad,Premium,799,121.3,35,7,Thriller,4.7,Tablet,4.8,No
10708,41,Male,Jaipur,Premium,799,139.7,35,12,Drama,5.0,Mobile,2.4,No
10709,35,Male,Jaipur,Basic,199,50.8,4,4,Crime,3.4,Smart TV,8.5,No
10710,52,Female,Ahmedabad,Standard,499,83.6,25,5,Comedy,3.6,Mobile,3.9,No
10711,39,Female,Mumbai,Basic,199,20.5,0,6,Romance,3.8,Laptop,1.7,Yes
10712,33,Female,Chennai,Basic,199,65.7,11,8,Thriller,4.3,Tablet,1.8,No
10713,30,Female,Jaipur,Basic,199,24.4,9,0,Comedy,3.8,Smart TV,8.4,No
10714,26,Male,Delhi,Basic,199,12.4,10,0,Crime,3.1,Tablet,4.1,No
10715,55,Female,Surat,Basic,199,95.8,33,12,Action,4.0,Tablet,6.7,Yes
10716,52,Female,Hyderabad,Premium,799,105.7,19,8,Comedy,4.4,Tablet,3.5,No
10717,40,Male,Mumbai,Premium,799,118.6,30,8,Comedy,4.3,Mobile,4.4,No
10718,18,Male,Mumbai,Basic,199,40.9,16,3,Action,4.3,Tablet,5.2,No
10719,37,Male,Ahmedabad,Standard,499,46.9,0,4,Action,3.6,Tablet,6.6,No
10720,32,Female,Mumbai,Standard,499,86.7,17,9,Documentary,4.2,Smart TV,1.4,No
10721,34,Male,Kolkata,Standard,499,34.9,14,6,Sci-Fi,3.3,Mobile,5.0,No
10722,33,Female,Chennai,Standard,499,86.6,22,7,Romance,4.4,Smart TV,3.1,No
10723,46,Female,Surat,Basic,199,42.8,14,9,Comedy,3.6,Laptop,1.7,Yes
10724,30,Male,Hyderabad,Basic,199,46.0,9,2,Documentary,3.3,Mobile,0.7,Yes
10725,25,Male,Jaipur,Basic,199,29.2,10,4,Romance,4.1,Laptop,4.7,No
10726,37,Male,Delhi,Premium,799,154.2,48,12,Drama,5.0,Smart TV,9.6,No
10727,44,Female,Jaipur,Basic,199,52.5,17,3,Romance,4.4,Tablet,4.0,No
10728,61,Male,Surat,Premium,799,136.1,21,15,Drama,4.6,Smart TV,4.3,No
10729,25,Male,Hyderabad,Premium,799,108.4,33,13,Comedy,4.4,Tablet,2.7,No
10730,55,Female,Chennai,Standard,499,111.1,25,11,Action,4.8,Mobile,8.8,No
10731,23,Female,Pune,Basic,199,31.5,7,5,Thriller,4.1,Mobile,7.2,No
10732,40,Female,Delhi,Basic,199,10.2,0,2,Action,3.4,Laptop,9.4,Yes
10733,40,Male,Mumbai,Basic,199,25.6,1,3,Sci-Fi,4.4,Mobile,5.8,No
10734,39,Male,Pune,Standard,499,76.8,23,9,Romance,4.2,Mobile,5.5,No
10735,60,Female,Surat,Premium,799,147.2,37,14,Sci-Fi,4.4,Laptop,1.3,No
10736,60,Female,Mumbai,Basic,199,48.4,14,7,Romance,4.4,Laptop,2.4,No
10737,38,Male,Chennai,Basic,199,32.7,13,5,Action,4.0,Tablet,8.4,No
10738,22,Male,Pune,Basic,199,64.8,12,6,Thriller,4.3,Mobile,6.3,No
10739,22,Female,Hyderabad,Standard,499,104.5,24,9,Documentary,4.5,Smart TV,4.4,No
10740,60,Female,Bengaluru,Premium,799,85.9,17,9,Comedy,4.0,Laptop,5.6,No
10741,36,Male,Chennai,Standard,499,86.1,22,11,Sci-Fi,4.8,Mobile,1.4,No
10742,27,Male,Hyderabad,Basic,199,65.7,11,5,Action,3.9,Laptop,0.9,No
10743,28,Female,Hyderabad,Basic,199,39.6,3,1,Comedy,4.3,Smart TV,3.5,No
10744,56,Female,Pune,Premium,799,113.4,23,12,Documentary,4.6,Tablet,7.8,No
10745,38,Female,Surat,Premium,799,128.6,34,13,Thriller,4.5,Laptop,4.0,No
10746,23,Female,Kolkata,Basic,199,34.6,2,4,Thriller,3.9,Smart TV,2.1,No
10747,35,Male,Mumbai,Standard,499,58.7,15,7,Drama,4.4,Laptop,5.7,No
10748,52,Female,Chennai,Standard,499,71.4,26,9,Sci-Fi,3.7,Tablet,7.0,Yes
10749,48,Male,Surat,Premium,799,152.0,36,15,Sci-Fi,5.0,Tablet,2.9,No
10750,31,Male,Chennai,Basic,199,67.9,8,9,Thriller,4.1,Laptop,6.2,Yes
10751,41,Male,Chennai,Premium,799,89.6,24,9,Crime,4.0,Smart TV,0.8,No
10752,45,Female,Bengaluru,Basic,199,72.4,19,8,Thriller,4.2,Mobile,4.7,No
10753,22,Female,Mumbai,Premium,799,90.7,25,12,Sci-Fi,3.3,Laptop,0.7,No
10754,35,Male,Surat,Basic,199,31.9,0,0,Sci-Fi,3.7,Smart TV,5.3,Yes
10755,41,Female,Bengaluru,Basic,199,39.4,4,2,Sci-Fi,4.2,Tablet,5.7,No
10756,25,Female,Mumbai,Standard,499,97.1,31,12,Drama,4.3,Mobile,8.1,No
10757,64,Female,Kolkata,Standard,499,85.5,27,9,Documentary,4.3,Laptop,2.2,No
10758,23,Male,Jaipur,Standard,499,84.0,26,6,Action,4.0,Tablet,2.4,No
10759,48,Female,Jaipur,Premium,799,163.7,45,14,Documentary,5.0,Laptop,6.7,No
10760,62,Female,Ahmedabad,Standard,499,51.5,10,1,Documentary,4.7,Tablet,2.7,No
10761,62,Female,Kolkata,Premium,799,176.7,47,17,Comedy,4.5,Smart TV,7.2,No
10762,59,Male,Surat,Standard,499,97.0,29,11,Romance,4.4,Smart TV,6.1,No
10763,61,Male,Ahmedabad,Premium,799,112.7,33,11,Documentary,4.6,Smart TV,1.1,No
10764,64,Female,Surat,Basic,199,80.3,22,4,Sci-Fi,4.5,Tablet,1.9,No
10765,64,Male,Bengaluru,Basic,199,44.5,9,3,Thriller,3.9,Mobile,6.1,No
10766,30,Male,Kolkata,Standard,499,94.1,15,7,Crime,4.1,Smart TV,3.0,No
10767,47,Male,Chennai,Standard,499,91.7,22,10,Documentary,4.2,Smart TV,3.6,No
10768,62,Male,Jaipur,Standard,499,103.5,31,9,Crime,4.7,Smart TV,5.5,No
10769,41,Male,Mumbai,Basic,199,51.8,13,4,Documentary,4.3,Mobile,9.4,No
10770,38,Male,Delhi,Basic,199,14.9,0,3,Comedy,3.7,Tablet,3.2,Yes
10771,38,Male,Hyderabad,Premium,799,105.0,13,8,Documentary,4.4,Laptop,3.0,No
10772,52,Male,Jaipur,Standard,499,87.2,31,9,Thriller,4.4,Mobile,4.2,Yes
10773,55,Female,Kolkata,Basic,199,38.9,5,5,Comedy,4.4,Tablet,9.6,No
10774,62,Male,Mumbai,Basic,199,78.2,19,6,Thriller,4.2,Smart TV,4.0,No
10775,26,Male,Jaipur,Basic,199,40.6,11,5,Crime,4.1,Tablet,6.1,No
10776,47,Female,Delhi,Standard,499,100.6,25,6,Romance,4.3,Smart TV,9.0,No
10777,20,Male,Pune,Premium,799,93.6,17,7,Crime,4.2,Smart TV,6.8,No
10778,20,Female,Pune,Standard,499,106.8,26,14,Crime,4.6,Smart TV,7.7,No
10779,47,Female,Kolkata,Standard,499,75.4,15,7,Sci-Fi,4.2,Mobile,4.3,No
10780,18,Female,Surat,Basic,199,28.1,11,2,Comedy,4.2,Laptop,6.6,No
10781,35,Female,Delhi,Basic,199,94.4,24,9,Crime,4.9,Mobile,1.5,No
10782,62,Female,Ahmedabad,Basic,199,40.8,2,4,Comedy,3.8,Tablet,4.9,No
10783,30,Male,Jaipur,Premium,799,187.5,42,18,Action,5.0,Laptop,6.2,No
10784,61,Female,Delhi,Basic,199,53.0,16,7,Drama,4.3,Mobile,4.4,No
10785,25,Female,Surat,Basic,199,21.5,6,1,Comedy,4.1,Laptop,2.0,No
10786,20,Male,Chennai,Basic,199,48.1,12,4,Crime,3.4,Smart TV,1.1,No
10787,45,Male,Pune,Basic,199,55.9,23,6,Romance,3.6,Laptop,1.9,No
10788,29,Male,Mumbai,Basic,199,60.8,27,4,Sci-Fi,4.0,Mobile,0.7,No
10789,47,Male,Kolkata,Premium,799,86.4,17,12,Thriller,4.4,Laptop,3.0,No
10790,47,Female,Ahmedabad,Standard,499,100.1,27,12,Action,4.9,Mobile,7.6,No
10791,25,Male,Chennai,Basic,199,23.1,1,0,Romance,4.1,Tablet,2.2,No
10792,29,Female,Jaipur,Basic,199,46.1,6,3,Sci-Fi,3.6,Tablet,3.2,No
10793,42,Female,Chennai,Basic,199,25.1,8,1,Documentary,4.0,Laptop,2.9,Yes
10794,63,Male,Mumbai,Standard,499,103.7,26,11,Documentary,4.8,Mobile,2.1,No
10795,63,Female,Surat,Premium,799,103.4,25,8,Romance,5.0,Tablet,5.6,No
10796,33,Male,Hyderabad,Basic,199,45.4,5,4,Drama,3.9,Tablet,4.8,No
10797,56,Female,Hyderabad,Basic,199,5.0,1,0,Romance,4.2,Tablet,2.0,Yes
10798,44,Female,Mumbai,Premium,799,163.4,38,15,Action,5.0,Tablet,0.9,No
10799,41,Female,Chennai,Basic,199,34.4,14,4,Romance,3.3,Laptop,4.9,Yes
10800,44,Female,Delhi,Basic,199,23.4,11,0,Documentary,3.2,Mobile,4.2,No
10801,47,Male,Jaipur,Basic,199,103.3,26,10,Drama,4.3,Tablet,9.2,No
10802,30,Male,Mumbai,Basic,199,51.0,5,4,Action,4.1,Tablet,9.9,No
10803,43,Female,Hyderabad,Standard,499,72.7,16,11,Sci-Fi,4.7,Laptop,1.1,No
10804,29,Male,Delhi,Standard,499,68.9,19,8,Thriller,4.8,Smart TV,4.8,No
10805,32,Female,Surat,Premium,799,86.2,14,5,Crime,5.0,Laptop,2.5,Yes
10806,61,Male,Pune,Basic,199,11.4,0,0,Action,3.5,Smart TV,2.3,No
10807,37,Female,Ahmedabad,Basic,199,35.0,9,4,Crime,3.8,Smart TV,9.5,No
10808,23,Female,Kolkata,Premium,799,99.2,26,7,Romance,4.4,Smart TV,1.9,Yes
10809,60,Male,Surat,Basic,199,51.4,14,6,Documentary,4.4,Laptop,7.5,No
10810,57,Female,Kolkata,Basic,199,22.7,3,4,Crime,4.4,Mobile,2.1,No
10811,39,Male,Surat,Basic,199,5.0,0,0,Sci-Fi,3.7,Mobile,8.7,No
10812,40,Female,Jaipur,Basic,199,11.8,6,3,Comedy,3.8,Laptop,3.6,No
10813,21,Male,Mumbai,Premium,799,139.8,37,13,Romance,4.4,Laptop,5.6,No
10814,26,Male,Kolkata,Basic,199,60.4,10,4,Crime,4.7,Laptop,6.6,No
10815,21,Male,Bengaluru,Standard,499,94.0,22,6,Thriller,4.7,Mobile,8.3,No
10816,37,Male,Bengaluru,Premium,799,121.6,34,16,Documentary,4.3,Mobile,7.4,No
10817,50,Female,Ahmedabad,Basic,199,36.0,7,3,Documentary,3.8,Laptop,1.0,Yes
10818,55,Female,Chennai,Basic,199,49.1,17,0,Crime,4.1,Mobile,3.4,No
10819,34,Female,Surat,Basic,199,30.9,3,3,Action,3.6,Tablet,5.8,No
10820,45,Female,Surat,Basic,199,13.3,0,1,Drama,4.5,Tablet,4.5,No
10821,55,Male,Chennai,Premium,799,103.1,26,11,Comedy,4.6,Smart TV,3.5,No
10822,61,Male,Jaipur,Premium,799,137.9,38,14,Documentary,4.7,Laptop,7.5,No
10823,32,Male,Mumbai,Basic,199,30.4,7,4,Action,4.1,Mobile,6.8,No
10824,22,Female,Ahmedabad,Basic,199,9.3,0,0,Thriller,3.4,Tablet,7.7,No
10825,40,Female,Pune,Basic,199,49.6,8,7,Drama,4.0,Tablet,7.2,No
10826,46,Female,Chennai,Standard,499,66.9,11,6,Documentary,4.7,Smart TV,9.3,No
10827,47,Female,Mumbai,Basic,199,70.4,27,8,Documentary,5.0,Mobile,4.3,No
10828,21,Male,Chennai,Premium,799,129.5,35,13,Romance,4.9,Tablet,6.1,No
10829,27,Female,Surat,Basic,199,76.7,21,6,Thriller,4.7,Laptop,5.0,No
10830,59,Female,Delhi,Standard,499,65.2,24,3,Drama,3.5,Tablet,3.9,No
10831,26,Female,Delhi,Standard,499,78.6,19,11,Romance,4.7,Smart TV,9.4,No
10832,53,Male,Bengaluru,Basic,199,49.6,4,0,Crime,4.2,Tablet,3.1,No
10833,20,Male,Jaipur,Standard,499,114.3,36,12,Documentary,4.7,Mobile,5.7,Yes
10834,24,Female,Kolkata,Basic,199,73.8,23,8,Crime,5.0,Laptop,7.3,No
10835,58,Male,Ahmedabad,Premium,799,120.1,25,12,Comedy,5.0,Tablet,7.0,No
10836,21,Male,Kolkata,Standard,499,67.2,7,7,Sci-Fi,4.7,Laptop,2.8,No
10837,37,Female,Chennai,Standard,499,168.9,43,15,Crime,5.0,Smart TV,4.8,Yes
10838,30,Female,Ahmedabad,Standard,499,78.0,19,11,Documentary,4.3,Laptop,1.5,No
10839,40,Male,Ahmedabad,Basic,199,43.9,3,4,Drama,3.2,Tablet,2.3,No
10840,36,Male,Bengaluru,Basic,199,66.6,12,4,Thriller,4.0,Tablet,4.6,No
10841,33,Male,Pune,Basic,199,63.7,10,3,Romance,4.5,Mobile,7.7,No
10842,63,Male,Delhi,Standard,499,97.6,31,7,Action,4.3,Mobile,8.3,No
10843,50,Male,Bengaluru,Basic,199,72.6,25,5,Comedy,4.3,Smart TV,0.7,Yes
10844,54,Female,Mumbai,Standard,499,65.0,18,5,Action,4.4,Laptop,2.9,No
10845,35,Male,Hyderabad,Standard,499,116.3,22,12,Action,4.6,Tablet,7.4,No
10846,46,Female,Jaipur,Standard,499,64.6,10,8,Thriller,4.5,Mobile,8.2,No
10847,26,Female,Ahmedabad,Standard,499,88.3,16,11,Drama,4.0,Tablet,7.1,No
10848,45,Male,Surat,Premium,799,137.2,36,15,Action,4.7,Tablet,6.7,No
10849,41,Female,Ahmedabad,Standard,499,94.2,19,9,Drama,4.0,Smart TV,2.3,No
10850,29,Female,Surat,Premium,799,138.9,27,15,Sci-Fi,5.0,Smart TV,4.7,Yes
10851,38,Male,Bengaluru,Standard,499,67.4,17,7,Documentary,4.6,Smart TV,8.9,No
10852,36,Female,Ahmedabad,Basic,199,21.9,9,0,Comedy,3.8,Smart TV,7.8,No
10853,55,Female,Jaipur,Standard,499,58.4,12,6,Romance,3.5,Mobile,4.4,No
10854,23,Male,Chennai,Basic,199,46.9,9,7,Thriller,4.2,Tablet,9.0,No
10855,37,Female,Bengaluru,Standard,499,35.5,16,2,Drama,4.2,Tablet,9.5,No
10856,63,Female,Delhi,Basic,199,28.7,12,4,Documentary,3.4,Laptop,3.3,Yes
10857,39,Female,Kolkata,Basic,199,75.2,28,8,Sci-Fi,4.1,Mobile,1.8,No
10858,18,Female,Pune,Basic,199,69.0,15,9,Drama,3.7,Tablet,6.8,Yes
10859,50,Male,Hyderabad,Basic,199,69.9,22,5,Comedy,4.6,Tablet,3.2,No
10860,26,Male,Ahmedabad,Standard,499,61.8,14,8,Romance,4.6,Smart TV,4.0,No
10861,22,Male,Chennai,Basic,199,95.4,24,7,Romance,4.7,Laptop,3.3,No
10862,31,Female,Mumbai,Basic,199,95.6,20,10,Romance,4.5,Smart TV,1.4,No
10863,27,Male,Delhi,Basic,199,84.9,33,10,Action,4.9,Laptop,1.2,No
10864,29,Female,Delhi,Basic,199,69.7,9,5,Thriller,4.3,Mobile,9.4,No
10865,56,Female,Ahmedabad,Premium,799,150.5,35,19,Thriller,4.6,Smart TV,4.5,No
10866,43,Female,Kolkata,Basic,199,68.9,13,6,Comedy,4.0,Smart TV,2.0,No
